brand_name,mall_name,province,city,district,address,store_name,floor,phone,business_hours,latitude,longitude,source_url,tags,is_active
New Balance,苏州市华润万象城,江苏省,苏州市,苏州区,苏州市核心商业区苏州市华润万象城,New Balance 苏州市华润万象城店,3层 L318,0512-6505814,10:00 - 22:00,31.2885,120.5663,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,苏州市华润万象汇,江苏省,苏州市,苏州区,苏州市核心商业区苏州市华润万象汇,New Balance 苏州市华润万象汇店,2层 L2-16,0512-8148762,10:00 - 22:00,31.2955,120.5925,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,苏州市大悦城,江苏省,苏州市,苏州区,苏州市核心商业区苏州市大悦城,New Balance 苏州市大悦城店,4层 4F-12,0512-8517441,10:00 - 22:00,31.2841,120.6022,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,苏州市龙湖天街,江苏省,苏州市,苏州区,苏州市核心商业区苏州市龙湖天街,New Balance 苏州市龙湖天街店,2层 2F-15,0512-6857658,10:00 - 22:00,31.3149,120.5866,https://www.newbalance.com.cn,"生活方式体验店,跑者驿站,亲子跑步",true
New Balance,苏州市银泰百货,江苏省,苏州市,苏州区,苏州市核心商业区苏州市银泰百货,New Balance 苏州市银泰百货店,3层 运动馆308,0512-8642402,10:00 - 22:00,31.2949,120.5808,https://www.newbalance.com.cn,"百货专柜,经典慢跑,复古鞋款",true
New Balance,苏州市银泰城,江苏省,苏州市,苏州区,苏州市核心商业区苏州市银泰城,New Balance 苏州市银泰城店,2层 2F-20,0512-6437678,10:00 - 22:00,31.3164,120.5871,https://www.newbalance.com.cn,"综合专卖店,全系列,跑步生活",true
New Balance,苏州市吾悦广场,江苏省,苏州市,苏州区,苏州市核心商业区苏州市吾悦广场,New Balance 苏州市吾悦广场店,2层 2F-16,0512-6591755,10:00 - 22:00,31.3044,120.5797,https://www.newbalance.com.cn,"综合体验店,生活方式,复古跑鞋",true
New Balance,苏州市宝龙广场,江苏省,苏州市,苏州区,苏州市核心商业区苏州市宝龙广场,New Balance 苏州市宝龙广场店,2层 2F-12,0512-6263312,10:00 - 22:00,31.2946,120.5807,https://www.newbalance.com.cn,"商圈专卖店,经典鞋款",true
New Balance,苏州市苏宁广场,江苏省,苏州市,苏州区,苏州市核心商业区苏州市苏宁广场,New Balance 苏州市苏宁广场店,3层 308,0512-8827584,10:00 - 22:00,31.2846,120.6033,https://www.newbalance.com.cn,"综合大店,全系列",true
New Balance,苏州市印象城,江苏省,苏州市,苏州区,苏州市核心商业区苏州市印象城,New Balance 苏州市印象城店,2层 L2-08,0512-8998142,10:00 - 22:00,31.3031,120.5702,https://www.newbalance.com.cn,"体验店,经典跑鞋",true
New Balance,苏州市金鹰国际购物中心,江苏省,苏州市,苏州区,苏州市核心商业区苏州市金鹰国际购物中心,New Balance 苏州市金鹰国际购物中心店,4层 408,0512-8651371,10:00 - 22:00,31.2805,120.6027,https://www.newbalance.com.cn,"精品专柜,英美产专区",true
New Balance,苏州市王府井百货,江苏省,苏州市,苏州区,苏州市核心商业区苏州市王府井百货,New Balance 苏州市王府井百货店,3层 运动专区,0512-8600750,10:00 - 22:00,31.3089,120.5948,https://www.newbalance.com.cn,"百货专柜,经典复古跑鞋",true
New Balance,苏州市百联奥特莱斯,江苏省,苏州市,苏州区,苏州市核心商业区苏州市百联奥特莱斯,New Balance 苏州市百联奥特莱斯店,1层 A108,0512-8486714,09:30 - 21:30,31.3,120.5938,https://www.newbalance.com.cn,"奥特莱斯特惠,超大工厂店,折扣专享",true
New Balance,苏州市砂之船奥特莱斯,江苏省,苏州市,苏州区,苏州市核心商业区苏州市砂之船奥特莱斯,New Balance 苏州市砂之船奥特莱斯店,1层 108,0512-7227313,09:30 - 21:30,31.3124,120.5945,https://www.newbalance.com.cn,"奥特莱斯超级工厂店,折扣专享",true
New Balance,苏州市杉杉奥特莱斯,江苏省,苏州市,苏州区,苏州市核心商业区苏州市杉杉奥特莱斯,New Balance 苏州市杉杉奥特莱斯店,1层 A-16,0512-8874976,09:30 - 21:30,31.2858,120.5925,https://www.newbalance.com.cn,"奥特莱斯名品折扣店,全系列",true
New Balance,苏州市首创奥特莱斯,江苏省,苏州市,苏州区,苏州市核心商业区苏州市首创奥特莱斯,New Balance 苏州市首创奥特莱斯店,1层 1028,0512-7445835,09:30 - 21:30,31.292,120.5665,https://www.newbalance.com.cn,"奥特莱斯工厂特惠,全品类折扣",true
New Balance,苏州市时代广场,江苏省,苏州市,苏州区,苏州市核心商业区苏州市时代广场,New Balance 苏州市时代广场店,2层 208,0512-6284825,10:00 - 22:00,31.2866,120.5853,https://www.newbalance.com.cn,"商圈核心店,经典跑鞋",true
New Balance,苏州市万象天地,江苏省,苏州市,苏州区,苏州市核心商业区苏州市万象天地,New Balance 苏州市万象天地店,1层 L1-18,0512-8810188,10:00 - 22:00,31.2841,120.5903,https://www.newbalance.com.cn,"NB 1906潮流概念店,街区生活",true
New Balance,苏州市恒隆广场,江苏省,苏州市,苏州区,苏州市核心商业区苏州市恒隆广场,New Balance 苏州市恒隆广场店,3层 308,0512-7287941,10:00 - 22:00,31.3043,120.5862,https://www.newbalance.com.cn,"精品专卖店,英美产,高端生活",true
New Balance,苏州市万达广场,江苏省,苏州市,苏州区,苏州市核心商业区苏州市万达广场,New Balance 苏州市万达广场店,2层 2F-18,0512-7302720,10:00 - 22:00,31.3075,120.5945,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,无锡市万达广场,江苏省,无锡市,无锡区,无锡市核心商业区无锡市万达广场,New Balance 无锡市万达广场旗舰店,2层 2F-18,0510-8304589,10:00 - 22:00,31.5064,120.3045,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,无锡市华润万象城,江苏省,无锡市,无锡区,无锡市核心商业区无锡市华润万象城,New Balance 无锡市华润万象城店,3层 L318,0510-6459501,10:00 - 22:00,31.4915,120.3259,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,无锡市华润万象汇,江苏省,无锡市,无锡区,无锡市核心商业区无锡市华润万象汇,New Balance 无锡市华润万象汇店,2层 L2-16,0510-6155545,10:00 - 22:00,31.4893,120.3298,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,无锡市大悦城,江苏省,无锡市,无锡区,无锡市核心商业区无锡市大悦城,New Balance 无锡市大悦城店,4层 4F-12,0510-7702423,10:00 - 22:00,31.4927,120.3138,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,无锡市龙湖天街,江苏省,无锡市,无锡区,无锡市核心商业区无锡市龙湖天街,New Balance 无锡市龙湖天街店,2层 2F-15,0510-8000589,10:00 - 22:00,31.4827,120.3021,https://www.newbalance.com.cn,"生活方式体验店,跑者驿站,亲子跑步",true
New Balance,无锡市银泰百货,江苏省,无锡市,无锡区,无锡市核心商业区无锡市银泰百货,New Balance 无锡市银泰百货店,3层 运动馆308,0510-7706693,10:00 - 22:00,31.4931,120.2957,https://www.newbalance.com.cn,"百货专柜,经典慢跑,复古鞋款",true
New Balance,无锡市银泰城,江苏省,无锡市,无锡区,无锡市核心商业区无锡市银泰城,New Balance 无锡市银泰城店,2层 2F-20,0510-7824241,10:00 - 22:00,31.493,120.3002,https://www.newbalance.com.cn,"综合专卖店,全系列,跑步生活",true
New Balance,无锡市吾悦广场,江苏省,无锡市,无锡区,无锡市核心商业区无锡市吾悦广场,New Balance 无锡市吾悦广场店,2层 2F-16,0510-7457952,10:00 - 22:00,31.4715,120.299,https://www.newbalance.com.cn,"综合体验店,生活方式,复古跑鞋",true
New Balance,无锡市宝龙广场,江苏省,无锡市,无锡区,无锡市核心商业区无锡市宝龙广场,New Balance 无锡市宝龙广场店,2层 2F-12,0510-8051945,10:00 - 22:00,31.4774,120.3274,https://www.newbalance.com.cn,"商圈专卖店,经典鞋款",true
New Balance,无锡市苏宁广场,江苏省,无锡市,无锡区,无锡市核心商业区无锡市苏宁广场,New Balance 无锡市苏宁广场店,3层 308,0510-7756973,10:00 - 22:00,31.4835,120.296,https://www.newbalance.com.cn,"综合大店,全系列",true
New Balance,无锡市印象城,江苏省,无锡市,无锡区,无锡市核心商业区无锡市印象城,New Balance 无锡市印象城店,2层 L2-08,0510-8203794,10:00 - 22:00,31.4859,120.2934,https://www.newbalance.com.cn,"体验店,经典跑鞋",true
New Balance,无锡市金鹰国际购物中心,江苏省,无锡市,无锡区,无锡市核心商业区无锡市金鹰国际购物中心,New Balance 无锡市金鹰国际购物中心店,4层 408,0510-8014124,10:00 - 22:00,31.479,120.3281,https://www.newbalance.com.cn,"精品专柜,英美产专区",true
New Balance,无锡市王府井百货,江苏省,无锡市,无锡区,无锡市核心商业区无锡市王府井百货,New Balance 无锡市王府井百货店,3层 运动专区,0510-7236796,10:00 - 22:00,31.4919,120.3101,https://www.newbalance.com.cn,"百货专柜,经典复古跑鞋",true
New Balance,常州市万达广场,江苏省,常州市,常州区,常州市核心商业区常州市万达广场,New Balance 常州市万达广场旗舰店,2层 2F-18,0519-6423958,10:00 - 22:00,31.7959,119.9694,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,常州市华润万象城,江苏省,常州市,常州区,常州市核心商业区常州市华润万象城,New Balance 常州市华润万象城店,3层 L318,0519-6669813,10:00 - 22:00,31.7953,119.9778,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,常州市华润万象汇,江苏省,常州市,常州区,常州市核心商业区常州市华润万象汇,New Balance 常州市华润万象汇店,2层 L2-16,0519-7486422,10:00 - 22:00,31.8259,119.9632,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,常州市大悦城,江苏省,常州市,常州区,常州市核心商业区常州市大悦城,New Balance 常州市大悦城店,4层 4F-12,0519-7195527,10:00 - 22:00,31.8065,119.9881,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,常州市龙湖天街,江苏省,常州市,常州区,常州市核心商业区常州市龙湖天街,New Balance 常州市龙湖天街店,2层 2F-15,0519-8018544,10:00 - 22:00,31.8027,119.979,https://www.newbalance.com.cn,"生活方式体验店,跑者驿站,亲子跑步",true
New Balance,常州市银泰百货,江苏省,常州市,常州区,常州市核心商业区常州市银泰百货,New Balance 常州市银泰百货店,3层 运动馆308,0519-6423662,10:00 - 22:00,31.8207,119.9874,https://www.newbalance.com.cn,"百货专柜,经典慢跑,复古鞋款",true
New Balance,常州市银泰城,江苏省,常州市,常州区,常州市核心商业区常州市银泰城,New Balance 常州市银泰城店,2层 2F-20,0519-8474521,10:00 - 22:00,31.8067,119.9912,https://www.newbalance.com.cn,"综合专卖店,全系列,跑步生活",true
New Balance,常州市吾悦广场,江苏省,常州市,常州区,常州市核心商业区常州市吾悦广场,New Balance 常州市吾悦广场店,2层 2F-16,0519-7693844,10:00 - 22:00,31.8208,119.9912,https://www.newbalance.com.cn,"综合体验店,生活方式,复古跑鞋",true
New Balance,常州市宝龙广场,江苏省,常州市,常州区,常州市核心商业区常州市宝龙广场,New Balance 常州市宝龙广场店,2层 2F-12,0519-8535290,10:00 - 22:00,31.8197,119.9888,https://www.newbalance.com.cn,"商圈专卖店,经典鞋款",true
New Balance,常州市苏宁广场,江苏省,常州市,常州区,常州市核心商业区常州市苏宁广场,New Balance 常州市苏宁广场店,3层 308,0519-6499747,10:00 - 22:00,31.8298,119.9831,https://www.newbalance.com.cn,"综合大店,全系列",true
New Balance,南通市万达广场,江苏省,南通市,南通区,南通市核心商业区南通市万达广场,New Balance 南通市万达广场旗舰店,2层 2F-18,0513-6678822,10:00 - 22:00,32.0069,120.8803,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,南通市华润万象城,江苏省,南通市,南通区,南通市核心商业区南通市华润万象城,New Balance 南通市华润万象城店,3层 L318,0513-7571170,10:00 - 22:00,32.0252,120.88,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,南通市华润万象汇,江苏省,南通市,南通区,南通市核心商业区南通市华润万象汇,New Balance 南通市华润万象汇店,2层 L2-16,0513-8118611,10:00 - 22:00,32.0186,120.8834,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,南通市大悦城,江苏省,南通市,南通区,南通市核心商业区南通市大悦城,New Balance 南通市大悦城店,4层 4F-12,0513-6366805,10:00 - 22:00,32.0262,120.8573,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,南通市龙湖天街,江苏省,南通市,南通区,南通市核心商业区南通市龙湖天街,New Balance 南通市龙湖天街店,2层 2F-15,0513-6939650,10:00 - 22:00,31.9972,120.8505,https://www.newbalance.com.cn,"生活方式体验店,跑者驿站,亲子跑步",true
New Balance,南通市银泰百货,江苏省,南通市,南通区,南通市核心商业区南通市银泰百货,New Balance 南通市银泰百货店,3层 运动馆308,0513-7117727,10:00 - 22:00,32.0256,120.8666,https://www.newbalance.com.cn,"百货专柜,经典慢跑,复古鞋款",true
New Balance,南通市银泰城,江苏省,南通市,南通区,南通市核心商业区南通市银泰城,New Balance 南通市银泰城店,2层 2F-20,0513-8048707,10:00 - 22:00,32.0153,120.8682,https://www.newbalance.com.cn,"综合专卖店,全系列,跑步生活",true
New Balance,南通市吾悦广场,江苏省,南通市,南通区,南通市核心商业区南通市吾悦广场,New Balance 南通市吾悦广场店,2层 2F-16,0513-6295624,10:00 - 22:00,32.0191,120.8464,https://www.newbalance.com.cn,"综合体验店,生活方式,复古跑鞋",true
New Balance,南通市宝龙广场,江苏省,南通市,南通区,南通市核心商业区南通市宝龙广场,New Balance 南通市宝龙广场店,2层 2F-12,0513-6535785,10:00 - 22:00,32.0314,120.8666,https://www.newbalance.com.cn,"商圈专卖店,经典鞋款",true
New Balance,徐州市万达广场,江苏省,徐州市,徐州区,徐州市核心商业区徐州市万达广场,New Balance 徐州市万达广场旗舰店,2层 2F-18,0516-6055782,10:00 - 22:00,34.274,117.1712,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,徐州市华润万象城,江苏省,徐州市,徐州区,徐州市核心商业区徐州市华润万象城,New Balance 徐州市华润万象城店,3层 L318,0516-8841361,10:00 - 22:00,34.2449,117.1938,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,徐州市华润万象汇,江苏省,徐州市,徐州区,徐州市核心商业区徐州市华润万象汇,New Balance 徐州市华润万象汇店,2层 L2-16,0516-7447288,10:00 - 22:00,34.242,117.2042,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,徐州市大悦城,江苏省,徐州市,徐州区,徐州市核心商业区徐州市大悦城,New Balance 徐州市大悦城店,4层 4F-12,0516-7653465,10:00 - 22:00,34.2628,117.1973,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,徐州市龙湖天街,江苏省,徐州市,徐州区,徐州市核心商业区徐州市龙湖天街,New Balance 徐州市龙湖天街店,2层 2F-15,0516-6420875,10:00 - 22:00,34.2697,117.2045,https://www.newbalance.com.cn,"生活方式体验店,跑者驿站,亲子跑步",true
